Program Time [s],data 0
747.023,1663
747.086,1695
747.086,1699
747.087,1687
747.087,1672
747.087,1661
747.087,1672
747.087,1679
747.087,1705
747.087,1720
747.087,1723
747.164,1749
747.164,1800
747.164,1831
747.164,1847
747.165,1864
747.165,1878
747.165,1918
747.165,1971
747.165,2003
747.165,2029
747.231,2054
747.231,2029
747.231,1977
747.231,1933
747.231,1907
747.231,1890
747.231,1879
747.231,1830
747.231,1775
747.231,1715
747.231,1673
747.297,1645
747.297,1657
747.298,1689
747.298,1709
747.298,1717
747.298,1721
747.298,1719
747.298,1725
747.298,1710
747.298,1675
747.298,1655
747.364,1663
747.364,1689
747.364,1684
747.364,1646
747.364,1599
747.364,1587
747.364,1599
747.364,1639
747.364,1672
747.364,1708
747.431,2197
747.431,1767
747.431,1443
747.431,1271
747.431,1208
747.431,1229
747.431,1301
747.431,1371
747.431,1403
747.431,1403
747.431,1382
747.498,1385
747.498,1427
747.498,1499
747.498,1611
747.498,1687
747.498,1721
747.498,1725
747.498,1745
747.498,1757
747.498,1759
747.498,1749
747.561,1747
747.561,1757
747.561,1781
747.561,1774
747.561,1780
747.561,1785
747.561,1800
747.561,1817
747.561,1820
747.561,2072
747.639,1893
747.639,1881
747.639,1868
747.639,1855
747.639,1849
747.639,1849
747.639,1829
747.639,1799
747.639,1775
747.639,1769
747.706,1768
747.706,1774
747.706,1773
747.706,1773
747.706,1769
747.706,1773
747.706,1769
747.706,1771
747.706,1775
747.706,1791
747.706,1820
747.773,1817
747.773,1787
747.773,1774
747.773,1787
747.773,1803
747.773,1785
747.773,1797
747.773,1804
747.773,1805
747.773,1802
747.773,1799
747.839,1791
747.839,1782
747.839,1809
747.839,1817
747.839,1819
747.839,1805
747.839,1784
747.839,1773
747.839,1779
747.839,1803
747.906,1799
747.906,1789
747.906,1783
747.906,1791
747.906,1803
747.906,1821
747.906,1822
747.906,1812
747.906,1803
747.906,1801
747.906,1813
747.972,1819
747.972,1827
747.972,1811
747.972,1813
747.972,1837
747.972,1855
747.972,1864
747.972,1875
747.972,1909
747.972,1973
747.972,2030
748.036,2059
748.036,2069
748.036,2087
748.036,2094
748.036,2065
748.036,1995
748.036,1946
748.036,1912
748.036,1903
748.036,2920
748.115,1304
748.115,1353
748.115,1399
748.115,1423
748.115,1444
748.115,1479
748.115,1507
748.115,1529
748.115,1565
748.115,1637
748.181,1723
748.181,1805
748.181,1839
748.181,1831
748.181,1827
748.181,1832
748.181,1855
748.181,1855
748.181,1839
748.181,1817
748.181,1815
748.247,1829
748.247,1849
748.247,1845
748.247,1846
748.247,1850
748.247,1875
748.247,1885
748.247,1879
748.247,1867
748.247,1869
748.247,1907
748.314,1943
748.314,1943
748.314,1931
748.314,1939
748.314,1973
748.314,1990
748.314,1990
748.314,1993
748.314,2003
748.314,2023
748.381,2080
748.381,2095
748.381,2117
748.381,2122
748.381,2117
748.381,2111
748.381,2105
748.381,2085
748.381,2045
748.381,2013
748.381,2004
748.447,2013
748.447,2009
748.447,1977
748.447,1941
748.447,1901
748.447,1884
748.447,1863
748.447,1833
748.447,1811
748.447,1783
748.447,1775
748.511,1791
748.511,1810
748.511,1804
748.511,1791
748.511,1787
748.511,1788
748.511,1803
748.511,1819
748.511,1809
748.511,1806
748.589,1836
748.589,1805
748.589,1770
748.589,1773
748.589,1815
748.589,1855
748.589,1881
748.589,1903
748.589,1914
748.589,1915
748.656,1913
748.656,1951
748.656,1995
748.656,2030
748.656,2071
748.656,2111
748.656,2137
748.656,2131
748.656,2111
748.656,2075
748.656,2011
748.722,1963
748.722,1933
748.722,1893
748.722,1803
748.722,1723
748.722,1707
748.722,1711
748.722,1727
748.722,1735
748.722,1719
748.722,1707
748.789,1711
748.789,1741
748.789,1767
748.789,1771
748.789,1779
748.789,1781
748.789,1780
748.789,1775
748.789,1753
748.789,1696
748.856,2383
748.856,2687
748.856,2787
748.856,2683
748.856,2550
748.856,2309
748.856,1915
748.856,1581
748.856,1405
748.856,1327
748.856,1310
748.922,1354
748.922,1417
748.922,1480
748.922,1514
748.922,1515
748.922,1499
748.922,1503
748.922,1572
748.922,1657
748.922,1754
748.922,1812
748.986,1837
748.986,1848
748.986,1851
748.986,1853
748.986,1855
748.986,1855
748.986,1855
748.986,1868
748.986,1865
748.986,2140
749.064,2063
749.064,2037
749.064,2003
749.064,1973
749.064,1967
749.064,1957
749.064,1937
749.064,1907
749.064,1885
749.064,1861
749.131,1833
749.131,1816
749.131,1803
749.131,1775
749.131,1771
749.131,1787
749.131,1789
749.131,1775
749.131,1755
749.131,1767
749.131,1801
749.197,1807
749.197,1818
749.197,1813
749.197,1803
749.197,1803
749.197,1812
749.197,1802
749.197,1789
749.198,1797
749.198,1800
749.198,1791
749.264,1781
749.264,1779
749.264,1789
749.264,1815
749.264,1807
749.264,1783
749.264,1772
749.264,1790
749.264,1815
749.264,1829
749.33,1787
749.33,1787
749.33,1800
749.33,1801
749.33,1801
749.33,1821
749.33,1830
749.33,1832
749.331,1833
749.331,1846
749.331,1855
749.397,1847
749.397,1829
749.397,1828
749.397,1839
749.397,1853
749.397,1853
749.397,1843
749.397,1847
749.397,1874
749.397,1901
749.397,1929
749.461,1919
749.461,1916
749.461,1945
749.461,1981
749.461,2028
749.461,2075
749.461,2109
749.461,2143
749.461,2163
749.461,1792
749.539,2517
749.539,2109
749.539,1705
749.539,1449
749.539,1331
749.539,1293
749.539,1337
749.539,1427
749.539,1487
749.539,1499
749.606,1487
749.606,1485
749.606,1503
749.606,1553
749.606,1642
749.606,1750
749.606,1823
749.606,1845
749.606,1835
749.606,1833
749.606,1837
749.672,1845
749.672,1853
749.672,1850
749.672,1851
749.672,1865
749.672,1877
749.672,1868
749.672,1852
749.672,1861
749.672,1875
749.672,1881
749.739,1885
749.739,1877
749.739,1877
749.739,1891
749.739,1919
749.739,1965
749.739,1993
749.739,1996
749.739,1977
749.739,1976
749.805,2079
749.805,2111
749.805,2151
749.805,2169
749.805,2154
749.805,2150
749.805,2143
749.805,2152
749.805,2155
749.805,2135
749.805,2125
749.872,2132
749.872,2126
749.872,2103
749.872,2073
749.872,2040
749.872,2026
749.872,2015
749.872,2003
749.872,2005
749.872,1983
749.872,1941
749.936,1904
749.936,1893
749.936,1876
749.936,1851
749.936,1823
749.936,1812
749.936,1807
749.936,1788
749.936,1785
749.936,1848
750.014,1775
750.014,1759
750.014,1763
750.014,1780
750.014,1815
750.014,1839
750.014,1843
750.014,1831
750.014,1833
750.014,1851
750.08,1855
750.08,1863
750.08,1869
750.08,1865
750.08,1827
750.08,1781
750.08,1767
750.08,1789
750.08,1833
750.08,1839
750.08,1840
750.147,1829
750.147,1827
750.147,1837
750.147,1869
750.147,1886
750.147,1903
750.147,1915
750.147,1943
750.147,1955
750.147,1943
750.147,1932
750.214,1959
750.214,2011
750.214,2088
750.214,2147
750.214,2187
750.214,2222
750.214,2229
750.214,2167
750.214,2085
750.214,2011
750.28,1813
750.28,1812
750.28,1811
750.28,1816
750.28,1831
750.28,1848
750.28,1849
750.28,1851
750.28,1843
750.28,1831
750.28,1813
750.347,1785
750.347,1752
750.347,1712
750.347,1687
750.347,1687
750.347,1721
750.347,1768
750.347,1819
750.347,1917
750.347,2078
750.347,2285
750.405,2569
750.405,2822
750.405,2808
750.405,2670
750.405,2515
750.405,2237
750.405,1852
750.405,1541
750.405,1907
750.483,2021
750.483,2041
750.483,2069
750.483,2091
750.483,2083
750.483,2066
750.483,2077
750.483,2095
750.483,2116
750.484,2137
750.55,2159
750.55,2175
750.55,2185
750.55,2189
750.55,2184
750.55,2191
750.55,2216
750.55,2235
750.55,2232
750.55,2207
750.55,2186
750.617,2187
750.617,2165
750.617,2134
750.617,2105
750.617,2085
750.617,2071
750.617,2041
750.617,2009
750.617,1977
750.617,1967
750.617,1974
750.683,1964
750.683,1950
750.683,1909
750.683,1881
750.683,1854
750.683,1847
750.683,1848
750.683,1853
750.683,1866
750.683,1867
750.75,1845
750.75,1837
750.75,1851
750.75,1851
750.75,1851
750.75,1847
750.75,1862
750.75,1867
750.75,1862
750.75,1853
750.75,1843
750.817,1848
750.817,1851
750.817,1863
750.817,1845
750.817,1823
750.817,1818
750.817,1816
750.817,1811
750.817,1805
750.817,1791
750.817,1803
750.88,1809
750.88,1796
750.88,1770
750.88,1749
750.88,1739
750.88,1757
750.88,1775
750.88,1779
750.881,1771
750.881,1851
750.957,1689
750.957,1675
750.957,1683
750.957,1707
750.957,1709
750.957,1709
750.957,1717
750.957,1737
750.957,1725
750.957,1690
751.024,1653
751.024,1625
751.024,1593
751.024,1592
751.024,1624
751.024,1673
751.024,1707
751.024,1747
751.024,1847
751.024,2011
751.024,2215
751.091,2491
751.091,2743
751.091,2745
751.091,2617
751.091,2431
751.091,2119
751.091,1723
751.091,1454
751.091,1302
751.091,1227
751.091,1239
751.157,1291
751.157,1363
751.157,1407
751.157,1428
751.157,1435
751.157,1456
751.157,1502
751.157,1565
751.157,1654
751.157,1748
751.224,1767
751.224,1755
751.224,1767
751.224,1775
751.224,1765
751.224,1753
751.224,1762
751.224,1789
751.224,1829
751.224,1834
751.224,1811
751.291,1797
751.291,1811
751.291,1831
751.291,1847
751.291,1855
751.291,1863
751.291,1864
751.291,1882
751.291,1896
751.291,1912
751.291,1929
751.354,1939
751.354,1945
751.354,1967
751.354,1989
751.354,2002
751.354,2005
751.354,2005
751.354,1997
751.354,1992
751.354,1645
751.432,1647
751.432,1648
751.432,1646
751.432,1645
751.432,1659
751.432,1671
751.432,1625
751.432,1597
751.432,1592
751.433,1623
751.5,1652
751.5,1647
751.5,1636
751.5,1625
751.5,1627
751.5,1637
751.5,1625
751.5,1625
751.5,1629
751.5,1646
751.5,1645
751.565,1613
751.565,1591
751.565,1605
751.565,1631
751.565,1635
751.565,1599
751.565,1571
751.566,1556
751.566,1575
751.566,1609
751.566,1625
751.632,1640
751.632,1641
751.632,1624
751.632,1626
751.632,1614
751.632,1595
751.632,1605
751.632,1641
751.632,1657
751.632,1669
751.699,1685
751.699,1705
751.699,1705
751.699,1725
751.699,1767
751.699,1775
751.699,1771
751.699,1805
751.699,1867
751.699,1933
751.699,1963
751.766,1975
751.766,1981
751.766,1977
751.766,1965
751.766,1918
751.766,1877
751.766,1828
751.766,1787
751.766,1747
751.766,1708
751.766,1659
751.83,1639
751.83,1640
751.83,1640
751.83,1661
751.83,1677
751.83,1657
751.83,1645
751.83,1655
751.83,1662
751.83,1558
751.907,1911
751.907,1915
751.907,1911
751.907,1917
751.907,1931
751.907,1940
751.907,1951
751.907,1959
751.907,1960
751.907,1971
751.974,1977
751.974,2003
751.974,2019
751.974,2013
751.974,1999
751.974,1995
751.974,2012
751.974,2024
751.974,2019
751.974,2017
751.974,2056
752.04,2105
752.04,2125
752.04,2126
752.04,2115
752.04,2132
752.04,2157
752.04,2169
752.04,2171
752.041,2191
752.041,2217
752.041,2247
752.107,2264
752.107,2271
752.107,2278
752.107,2285
752.107,2312
752.107,2327
752.107,2319
752.107,2318
752.107,2311
752.107,2332
752.174,2151
752.174,2141
752.174,2131
752.174,2103
752.174,2069
752.174,2043
752.174,2056
752.174,2035
752.174,2009
752.174,2003
752.174,1990
752.24,2009
752.24,2025
752.24,2027
752.24,2014
752.24,2019
752.24,2039
752.24,2054
752.24,2039
752.24,2045
752.24,2057
752.24,2071
752.304,2085
752.304,2084
752.304,2087
752.304,2090
752.304,2109
752.304,2101
752.304,2085
752.304,2083
752.304,2079
752.304,2053
752.382,2111
752.382,2127
752.382,2131
752.382,2107
752.382,2103
752.382,2149
752.382,2201
752.382,2265
752.382,2313
752.382,2323
752.449,2312
752.449,2259
752.449,2198
752.449,2163
752.449,2133
752.449,2116
752.449,2087
752.449,2027
752.449,1944
752.449,1863
752.449,1819
752.515,1806
752.515,1805
752.515,1815
752.515,1803
752.515,1783
752.515,1767
752.515,1775
752.515,1791
752.515,1789
752.516,1789
752.516,1798
752.582,1791
752.582,1785
752.582,1752
752.582,1703
752.582,1683
752.582,1702
752.582,1749
752.582,1800
752.582,1829
752.582,1867
752.649,2133
752.649,1771
752.649,1565
752.649,1485
752.649,1484
752.649,1533
752.649,1593
752.649,1640
752.649,1683
752.649,1695
752.649,1704
752.715,1715
752.715,1741
752.715,1811
752.715,1929
752.715,2027
752.715,2039
752.715,2021
752.715,2013
752.715,2005
752.715,2004
752.715,2009
752.779,2029
752.779,2072
752.779,2075
752.779,2023
752.779,1995
752.779,1997
752.779,2027
752.779,2045
752.779,2059
752.779,2183
752.857,1976
752.857,1971
752.857,1971
752.857,1976
752.857,1992
752.857,1977
752.857,1955
752.857,1941
752.857,1934
752.857,1930
752.924,1907
752.924,1899
752.924,1907
752.924,1913
752.924,1933
752.924,1948
752.924,1949
752.924,1951
752.924,1966
752.924,1967
752.924,1960
752.99,1950
752.991,1949
752.991,1935
752.991,1911
752.991,1887
752.991,1875
752.991,1881
752.991,1897
752.991,1911
752.991,1899
752.991,1893
753.057,1893
753.057,1901
753.057,1914
753.057,1904
753.057,1892
753.057,1885
753.057,1896
753.057,1898
753.058,1875
753.058,1843
753.124,1845
753.124,1821
753.124,1805
753.124,1817
753.124,1839
753.124,1847
753.124,1831
753.124,1831
753.124,1839
753.124,1850
753.124,1840
753.19,1834
753.19,1839
753.19,1851
753.19,1881
753.19,1883
753.19,1871
753.19,1855
753.19,1839
753.19,1849
753.19,1875
753.19,1885
753.254,1896
753.254,1907
753.254,1935
753.254,1937
753.254,1935
753.254,1963
753.254,2025
753.254,2094
753.254,2119
753.254,1747
753.333,2949
753.333,2789
753.333,2471
753.333,2043
753.333,1656
753.333,1435
753.333,1332
753.333,1301
753.333,1323
753.333,1385
753.399,1467
753.399,1517
753.399,1528
753.399,1519
753.399,1530
753.399,1581
753.399,1685
753.399,1787
753.399,1847
753.399,1851
753.399,1839
753.465,1849
753.465,1867
753.465,1885
753.465,1903
753.465,1897
753.465,1875
753.465,1861
753.465,1851
753.465,1861
753.465,1891
753.465,1927
753.532,1931
753.532,1926
753.532,1913
753.532,1917
753.532,1933
753.532,1927
753.532,1917
753.532,1926
753.532,1955
753.532,1980
753.599,2063
753.599,2087
753.599,2104
753.599,2119
753.599,2138
753.599,2155
753.599,2165
753.599,2157
753.599,2149
753.599,2155
753.599,2163
753.665,2167
753.665,2163
753.665,2149
753.665,2111
753.665,2079
753.665,2075
753.665,2070
753.665,2063
753.665,2039
753.665,2021
753.665,2013
753.729,1978
753.729,1941
753.729,1901
753.729,1875
753.729,1869
753.729,1868
753.729,1849
753.729,1833
753.729,1821
753.729,1881
753.807,1883
753.807,1883
753.807,1883
753.807,1887
753.807,1887
753.807,1886
753.807,1880
753.807,1881
753.807,1881
753.807,1867
753.873,1865
753.874,1875
753.874,1889
753.874,1885
753.874,1879
753.874,1875
753.874,1870
753.874,1867
753.874,1875
753.874,1881
753.874,1891
753.94,1892
753.94,1906
753.94,1941
753.94,1951
753.94,1944
753.94,1935
753.94,1976
753.94,2039
753.94,2085
753.94,2106
753.94,2111
754.007,2143
754.007,2171
754.007,2151
754.007,2090
754.007,2021
754.007,1989
754.007,1983
754.007,1963
754.007,1903
754.007,1813
754.073,1785
754.073,1769
754.074,1775
754.074,1803
754.074,1807
754.074,1799
754.074,1783
754.074,1769
754.074,1743
754.074,1709
754.074,1705
754.14,1723
754.14,1779
754.14,1831
754.14,1903
754.14,2021
754.14,2182
754.14,2443
754.14,2709
754.14,2725
754.14,2591
754.14,2463
754.204,2248
754.204,1925
754.204,1631
754.204,1477
754.204,1389
754.204,1367
754.204,1406
754.204,1468
754.204,1519
754.204,1999
754.282,2110
754.282,2119
754.282,2109
754.282,2109
754.282,2136
754.282,2159
754.282,2159
754.282,2155
754.282,2158
754.282,2157
754.348,2153
754.348,2159
754.348,2167
754.348,2151
754.348,2155
754.349,2140
754.349,2110
754.349,2088
754.349,2073
754.349,2068
754.349,2043
754.415,2005
754.415,1965
754.415,1945
754.415,1939
754.415,1912
754.415,1877
754.415,1853
754.415,1843
754.415,1848
754.415,1836
754.415,1827
754.482,1816
754.482,1811
754.482,1815
754.482,1814
754.482,1801
754.482,1787
754.482,1791
754.482,1813
754.482,1820
754.482,1817
754.549,1838
754.549,1833
754.549,1819
754.549,1806
754.549,1819
754.549,1830
754.549,1831
754.549,1819
754.549,1803
754.549,1799
754.549,1811
754.615,1815
754.615,1813
754.615,1807
754.615,1814
754.615,1805
754.615,1799
754.615,1787
754.615,1779
754.615,1771
754.615,1780
754.615,1801
754.679,1819
754.679,1801
754.679,1781
754.679,1783
754.679,1779
754.679,1775
754.679,1775
754.679,1796
754.679,1819
754.679,1727
754.757,1651
754.757,1627
754.757,1631
754.757,1671
754.757,1705
754.757,1733
754.757,1801
754.757,1909
754.757,2057
754.757,2275
754.823,2527
754.823,2597
754.823,2491
754.823,2373
754.823,2153
754.823,1805
754.823,1483
754.823,1307
754.823,1229
754.823,1211
754.823,1269
754.89,1337
754.89,1383
754.89,1401
754.89,1416
754.89,1439
754.89,1478
754.89,1499
754.89,1557
754.89,1644
754.89,1718
754.89,1751
754.957,1751
754.957,1735
754.957,1725
754.957,1741
754.957,1767
754.957,1771
754.957,1771
754.957,1758
754.957,1763
754.957,1779
755.023,1843
755.023,1853
755.023,1869
755.023,1881
755.023,1893
755.023,1925
755.023,1964
755.023,1983
755.023,1991
755.023,1989
755.023,1997
755.09,2027
755.09,2055
755.09,2067
755.09,2072
755.09,2085
755.09,2099
755.09,2107
755.09,2103
755.09,2102
755.09,2109
755.09,2125
755.154,2137
755.154,2131
755.154,2103
755.154,2091
755.154,2087
755.154,2080
755.154,2059
755.154,2029
755.154,2011
755.154,1801
755.232,1771
755.232,1765
755.232,1779
755.232,1791
755.232,1787
755.232,1773
755.232,1763
755.232,1773
755.232,1787
755.232,1784
755.298,1781
755.298,1779
755.298,1786
755.298,1791
755.298,1799
755.298,1787
755.298,1787
755.298,1803
755.298,1812
755.298,1813
755.298,1798
755.365,1779
755.365,1789
755.365,1805
755.365,1805
755.365,1799
755.365,1787
755.365,1798
755.365,1811
755.365,1807
755.365,1801
755.365,1797
755.432,1807
755.432,1813
755.432,1807
755.432,1799
755.432,1801
755.432,1821
755.432,1839
755.432,1852
755.432,1876
755.432,1903
755.498,2156
755.498,2133
755.498,2109
755.498,2077
755.498,2029
755.498,1989
755.498,1951
755.498,1917
755.498,1877
755.498,1805
755.498,1759
755.565,1756
755.565,1773
755.565,1787
755.565,1788
755.565,1784
755.565,1783
755.565,1797
755.565,1800
755.565,1789
755.565,1790
755.565,1803
755.629,1814
755.629,1820
755.629,1797
755.629,1737
755.629,1700
755.629,1715
755.629,1767
755.629,1811
755.629,1835
755.629,1881
755.707,1927
755.707,1907
755.707,1887
755.707,1897
755.707,1925
755.707,1939
755.707,1943
755.707,1949
755.707,1971
755.707,1993
755.773,1994
755.773,1992
755.773,2005
755.773,2021
755.773,2045
755.773,2071
755.773,2077
755.773,2087
755.773,2100
755.773,2121
755.773,2132
755.84,2147
755.84,2155
755.84,2170
755.84,2187
755.84,2186
755.84,2185
755.84,2175
755.84,2189
755.84,2198
755.84,2189
755.84,2171
755.907,2147
755.907,2123
755.907,2103
755.907,2079
755.907,2052
755.907,2011
755.907,1988
755.907,1967
755.907,1945
755.907,1917
755.973,1819
755.973,1801
755.973,1799
755.973,1805
755.973,1822
755.973,1830
755.973,1829
755.973,1821
755.973,1830
755.973,1847
755.973,1854
756.04,1848
756.04,1849
756.04,1861
756.04,1875
756.04,1887
756.04,1887
756.04,1880
756.04,1878
756.04,1893
756.04,1896
756.04,1883
756.104,1869
756.104,1869
756.104,1881
756.104,1881
756.104,1867
756.104,1863
756.104,1863
756.104,1871
756.104,1875
756.104,1818
756.182,1947
756.182,1955
756.182,1975
756.182,2021
756.182,2067
756.182,2108
756.182,2137
756.182,2122
756.182,2087
756.182,2041
756.248,2009
756.248,1974
756.248,1944
756.248,1903
756.248,1847
756.248,1768
756.248,1711
756.248,1700
756.248,1709
756.248,1720
756.248,1743
756.315,1751
756.315,1737
756.315,1735
756.315,1741
756.315,1750
756.315,1747
756.315,1747
756.315,1749
756.315,1753
756.315,1755
756.315,1719
756.382,1656
756.382,1635
756.382,1657
756.382,1720
756.382,1752
756.382,1780
756.382,1887
756.382,2065
756.382,2335
756.382,2653
756.448,1259
756.448,1316
756.448,1384
756.448,1432
756.448,1459
756.448,1487
756.448,1511
756.448,1533
756.448,1567
756.448,1654
756.448,1758
756.515,1821
756.515,1829
756.515,1823
756.515,1835
756.515,1855
756.515,1853
756.515,1847
756.515,1847
756.515,1864
756.515,1871
756.515,1879
756.579,1877
756.579,1879
756.579,1884
756.579,1893
756.579,1895
756.579,1893
756.579,1899
756.579,1915
756.579,1937
756.579,2043
756.656,1861
756.656,1843
756.656,1845
756.656,1835
756.656,1813
756.656,1803
756.656,1810
756.657,1821
756.657,1823
756.657,1819
756.723,1811
756.723,1809
756.723,1819
756.723,1829
756.723,1829
756.723,1834
756.723,1845
756.723,1851
756.723,1855
756.723,1849
756.723,1849
756.79,1853
756.79,1864
756.79,1874
756.79,1877
756.79,1871
756.79,1875
756.79,1891
756.79,1887
756.79,1875
756.79,1877
756.79,1868
756.856,1853
756.856,1855
756.856,1852
756.856,1851
756.857,1847
756.857,1839
756.857,1830
756.857,1817
756.857,1809
756.857,1800
756.923,1897
756.923,1878
756.923,1849
756.923,1819
756.923,1803
756.923,1811
756.923,1813
756.923,1823
756.923,1831
756.923,1824
756.923,1811
756.99,1799
756.99,1806
756.99,1818
756.99,1823
756.99,1823
756.99,1821
756.99,1821
756.99,1818
756.99,1810
756.99,1800
756.99,1748
757.054,1703
757.054,1716
757.054,1807
757.054,1884
757.054,1893
757.054,1847
757.054,1821
757.054,1849
757.054,1896
757.054,1801
757.132,1751
757.132,1789
757.132,1819
757.132,1868
757.132,2001
757.132,2223
757.132,2527
757.132,2868
757.132,3059
757.132,2989
757.198,2777
757.198,2437
757.198,2013
757.198,1653
757.198,1437
757.198,1322
757.198,1293
757.198,1353
757.198,1437
757.198,1501
757.198,1543
757.265,1542
757.265,1529
757.265,1548
757.265,1573
757.265,1661
757.265,1775
757.265,1847
757.265,1877
757.265,1861
757.265,1823
757.265,1823
757.331,1837
757.331,1865
757.331,1887
757.331,1891
757.331,1875
757.331,1863
757.331,1835
757.331,1828
757.331,1879
757.331,1939
757.398,1977
757.398,1981
757.398,1983
757.398,1994
757.398,2013
757.398,2030
757.398,2043
757.398,2067
757.398,2077
757.398,2095
757.398,2109
757.465,2121
757.465,2137
757.465,2147
757.465,2165
757.465,2174
757.465,2183
757.465,2187
757.465,2185
757.465,2188
757.465,2191
757.465,2191
757.522,2181
757.522,2165
757.522,2165
757.522,2142
757.522,2111
757.522,2083
757.522,2068
757.522,2053
757.522,1871
757.601,1852
757.601,1850
757.601,1864
757.601,1853
757.601,1848
757.601,1847
757.601,1848
757.601,1840
757.601,1847
757.601,1851
757.668,1847
757.668,1853
757.668,1849
757.668,1845
757.668,1835
757.668,1824
757.668,1835
757.668,1847
757.668,1849
757.668,1851
757.668,1849
757.734,1854
757.734,1855
757.734,1848
757.734,1844
757.734,1854
757.734,1861
757.734,1855
757.734,1847
757.734,1849
757.734,1847
757.734,1853
757.801,1867
757.801,1867
757.801,1849
757.801,1851
757.802,1881
757.802,1897
757.802,1913
757.802,1929
757.802,1939
757.802,1948
757.868,2093
757.868,2035
757.868,1995
757.868,1963
757.868,1927
757.868,1869
757.868,1799
757.868,1737
757.868,1711
757.868,1711
757.868,1725
757.935,1747
757.935,1751
757.935,1740
757.935,1735
757.935,1727
757.935,1735
757.935,1747
757.935,1739
757.935,1727
757.935,1733
757.935,1739
757.998,1743
757.998,1711
757.998,1669
757.998,1624
757.998,1633
757.998,1683
757.998,1721
757.999,1773
757.999,1911
757.999,1863
758.075,1914
758.075,1913
758.075,1919
758.075,1928
758.075,1933
758.075,1943
758.075,1961
758.075,1972
758.075,1982
758.075,1996
758.142,2001
758.142,2008
758.142,2024
758.142,2041
758.142,2063
758.142,2069
758.142,2079
758.142,2093
758.142,2119
758.142,2140
758.142,2137
758.208,2141
758.208,2152
758.208,2163
758.208,2167
758.208,2167
758.208,2167
758.208,2160
758.208,2156
758.208,2149
758.208,2133
758.208,2119
758.275,2091
758.275,2071
758.275,2037
758.275,2005
758.275,1992
758.275,1963
758.275,1947
758.275,1929
758.275,1895
758.275,1867
758.342,1804
758.342,1801
758.342,1805
758.342,1816
758.342,1822
758.342,1813
758.342,1803
758.342,1804
758.342,1806
758.342,1813
758.342,1821
758.408,1815
758.408,1804
758.408,1812
758.408,1823
758.408,1823
758.408,1831
758.408,1829
758.408,1828
758.408,1835
758.408,1833
758.408,1837
758.472,1844
758.472,1843
758.472,1843
758.472,1833
758.472,1828
758.472,1831
758.472,1838
758.472,1851
758.472,1849
758.472,2155
758.549,1910
758.549,1819
758.549,1735
758.549,1692
758.549,1701
758.549,1735
758.549,1757
758.549,1755
758.549,1753
758.549,1762
758.616,1768
758.616,1767
758.616,1757
758.616,1753
758.616,1756
758.616,1779
758.616,1781
758.616,1757
758.616,1707
758.616,1677
758.616,1686
758.682,1720
758.682,1755
758.682,1780
758.682,1833
758.682,1951
758.682,2120
758.682,2359
758.682,2671
758.682,2836
758.682,2743
758.682,2569
758.749,2324
758.749,1959
758.749,1613
758.749,1444
758.749,1381
758.749,1351
758.749,1365
758.749,1418
758.749,1465
758.749,1493
758.815,1878
758.815,1869
758.815,1865
758.815,1855
758.815,1863
758.815,1877
758.815,1894
758.815,1895
758.815,1895
758.815,1891
758.816,1901
758.882,1915
758.882,1909
758.882,1893
758.882,1879
758.882,1883
758.882,1899
758.882,1928
758.882,1943
758.882,1943
758.882,1941
758.882,1947
758.946,1951
758.946,1960
758.946,1971
758.946,1991
758.946,2002
758.946,2005
758.946,2023
758.946,2045
758.946,2085
758.946,1831
759.024,1805
759.024,1805
759.024,1816
759.024,1814
759.024,1817
759.024,1809
759.024,1819
759.024,1835
759.024,1837
759.024,1835
759.09,1836
759.09,1847
759.09,1853
759.09,1852
759.09,1847
759.09,1849
759.091,1865
759.091,1869
759.091,1853
759.091,1831
759.091,1811
759.157,1815
759.157,1831
759.157,1833
759.157,1822
759.157,1815
759.157,1811
759.157,1829
759.157,1835
759.157,1822
759.157,1818
759.157,1823
759.224,1832
759.224,1831
759.224,1821
759.224,1820
759.224,1829
759.224,1845
759.224,1848
759.224,1844
759.224,1839
759.224,1833
759.29,1983
759.29,2030
759.29,2089
759.29,2134
759.29,2149
759.29,2154
759.29,2142
759.29,2109
759.29,2057
759.29,1998
759.29,1976
759.357,1958
759.357,1919
759.357,1839
759.357,1754
759.357,1707
759.357,1717
759.357,1751
759.357,1763
759.357,1757
759.357,1753
759.357,1757
759.421,1765
759.421,1765
759.421,1763
759.421,1757
759.421,1767
759.421,1783
759.421,1780
759.421,1757
759.421,1712
759.421,1774
759.499,1840
759.499,1837
759.499,1847
759.499,1853
759.499,1862
759.499,1861
759.499,1854
759.499,1853
759.499,1866
759.499,1879
759.566,1879
759.566,1879
759.566,1883
759.566,1898
759.566,1911
759.566,1913
759.566,1914
759.566,1927
759.566,1945
759.566,1967
759.566,1990
759.632,2001
759.632,2001
759.632,2005
759.632,2027
759.632,2040
759.632,2055
759.632,2069
759.632,2084
759.632,2093
759.632,2095
759.632,2095
759.699,2091
759.699,2089
759.699,2090
759.699,2079
759.699,2069
759.699,2043
759.699,2041
759.699,2035
759.699,2017
759.699,1981
759.766,1822
759.766,1811
759.766,1805
759.766,1811
759.766,1805
759.766,1785
759.766,1770
759.766,1769
759.766,1774
759.766,1776
759.766,1780
759.832,1771
759.832,1775
759.832,1789
759.832,1801
759.832,1799
759.832,1787
759.832,1789
759.832,1800
759.832,1815
759.832,1820
759.832,1817
759.896,1802
