Program Time [s],data 0
1101.08,2125
1101.08,2003
1101.08,1929
1101.15,1890
1101.15,1855
1101.15,1811
1101.15,1785
1101.15,1781
1101.15,1780
1101.15,1799
1101.15,1821
1101.15,1827
1101.15,1765
1101.23,1935
1101.23,1799
1101.23,1687
1101.23,1651
1101.23,1621
1101.23,1621
1101.23,1695
1101.23,1805
1101.23,1896
1101.23,1956
1101.29,1919
1101.29,1801
1101.29,1688
1101.29,1671
1101.29,1765
1101.29,1895
1101.29,1934
1101.29,1893
1101.29,1769
1101.29,1689
1101.29,1671
1101.36,1689
1101.36,1691
1101.36,1690
1101.36,1721
1101.36,1767
1101.36,1806
1101.36,1827
1101.36,1852
1101.36,1853
1101.36,1832
1101.36,1821
1101.43,1875
1101.43,1949
1101.43,1961
1101.43,1939
1101.43,1935
1101.43,1875
1101.43,1791
1101.43,1718
1101.43,1684
1101.43,1685
1101.49,1719
1101.49,1747
1101.49,1809
1101.49,1871
1101.49,1932
1101.49,1997
1101.49,2019
1101.49,1949
1101.49,1820
1101.49,1736
1101.49,1737
1101.56,1771
1101.56,1799
1101.56,1805
1101.56,1789
1101.56,1769
1101.56,1796
1101.56,1862
1101.56,1877
1101.56,1835
1101.56,1738
1101.56,1711
1101.62,1813
1101.62,1963
1101.62,2019
1101.62,1939
1101.62,1783
1101.62,1657
1101.62,1611
1101.62,1636
1101.62,1683
1101.62,2059
1101.7,1835
1101.7,1879
1101.7,1951
1101.7,1999
1101.7,2053
1101.7,2088
1101.7,2069
1101.7,2013
1101.7,1962
1101.7,1957
1101.77,1989
1101.77,2035
1101.77,2076
1101.77,2085
1101.77,2044
1101.77,2023
1101.77,2007
1101.77,2003
1101.77,2029
1101.77,2089
1101.77,2135
1101.83,2173
1101.83,2234
1101.83,2279
1101.83,2286
1101.83,2237
1101.83,2183
1101.83,2171
1101.83,2150
1101.83,2131
1101.83,2131
1101.83,2141
1101.9,2184
1101.9,2237
1101.9,2269
1101.9,2215
1101.9,2120
1101.9,2003
1101.9,1903
1101.9,1903
1101.9,1933
1101.9,1939
1101.97,1675
1101.97,1685
1101.97,1654
1101.97,1671
1101.97,1695
1101.97,1672
1101.97,1669
1101.97,1659
1101.97,1653
1101.97,1673
1101.97,1677
1102.03,1663
1102.03,1653
1102.03,1651
1102.03,1691
1102.03,1725
1102.03,1727
1102.03,1704
1102.03,1701
1102.03,1705
1102.03,1715
1102.03,1750
1102.1,1757
1102.1,1751
1102.1,1764
1102.1,1799
1102.1,1827
1102.1,1816
1102.1,1785
1102.1,1758
1102.1,1747
1102.1,1813
1102.18,1735
1102.18,1733
1102.18,1772
1102.18,1800
1102.18,1791
1102.18,1813
1102.18,1849
1102.18,1881
1102.18,1901
1102.18,1899
1102.24,1909
1102.24,1927
1102.24,1912
1102.24,1916
1102.24,1879
1102.24,1810
1102.24,1772
1102.24,1783
1102.24,1828
1102.24,1891
1102.24,1911
1102.31,1901
1102.31,1901
1102.31,1895
1102.31,1891
1102.31,1893
1102.31,1901
1102.31,1917
1102.31,1895
1102.31,1868
1102.31,1863
1102.31,1877
1102.38,1879
1102.38,1863
1102.38,1811
1102.38,1787
1102.38,1813
1102.38,1855
1102.38,1908
1102.38,1941
1102.38,1971
1102.38,1976
1102.44,2077
1102.44,2219
1102.44,2458
1102.44,2728
1102.44,2935
1102.44,2971
1102.44,2869
1102.44,2508
1102.44,1977
1102.44,1507
1102.44,1271
1102.51,1199
1102.51,1251
1102.51,1341
1102.51,1437
1102.51,1524
1102.51,1621
1102.51,1677
1102.51,1687
1102.51,1685
1102.51,1757
1102.51,1899
1102.57,2055
1102.57,2115
1102.57,2072
1102.57,2007
1102.57,1955
1102.57,1909
1102.57,1910
1102.57,1935
1102.57,1946
1102.57,2285
1102.65,2376
1102.65,2317
1102.65,2245
1102.65,2205
1102.65,2157
1102.65,2095
1102.65,2031
1102.65,2025
1102.65,1988
1102.65,1957
1102.72,1896
1102.72,1866
1102.72,1878
1102.72,1881
1102.72,1835
1102.72,1817
1102.72,1813
1102.72,1847
1102.72,1862
1102.72,1868
1102.72,1868
1102.78,1824
1102.78,1833
1102.78,1838
1102.78,1802
1102.78,1737
1102.78,1701
1102.78,1725
1102.78,1759
1102.78,1779
1102.78,1803
1102.78,1772
1102.85,1749
1102.85,1771
1102.85,1814
1102.85,1827
1102.85,1803
1102.85,1790
1102.85,1784
1102.85,1783
1102.85,1816
1102.85,1836
1102.92,1789
1102.92,1779
1102.92,1775
1102.92,1781
1102.92,1789
1102.92,1789
1102.92,1799
1102.92,1803
1102.92,1773
1102.92,1735
1102.92,1724
1102.98,1757
1102.98,1802
1102.98,1816
1102.98,1812
1102.98,1805
1102.98,1773
1102.98,1712
1102.98,1693
1102.98,1720
1102.98,1767
1102.98,1792
1103.05,1817
1103.05,1801
1103.05,1773
1103.05,1768
1103.05,1748
1103.05,1757
1103.05,1767
1103.05,1768
1103.05,1797
1103.05,1791
1103.12,1867
1103.12,1843
1103.12,1797
1103.12,1791
1103.12,1831
1103.13,1833
1103.13,1873
1103.13,1883
1103.13,1852
1103.13,1851
1103.19,1838
1103.19,1816
1103.19,1797
1103.19,1726
1103.19,1723
1103.19,1816
1103.19,1895
1103.19,1941
1103.19,1882
1103.19,1830
1103.19,1801
1103.26,1789
1103.26,1783
1103.26,1797
1103.26,1823
1103.26,1833
1103.26,1827
1103.26,1851
1103.26,1855
1103.26,1833
1103.26,1811
1103.26,1775
1103.33,1758
1103.33,1764
1103.33,1803
1103.33,1835
1103.33,1810
1103.33,1789
1103.33,1785
1103.33,1814
1103.33,1822
1103.33,1816
1103.39,2855
1103.39,2966
1103.39,2926
1103.39,2731
1103.39,2277
1103.39,1685
1103.39,1287
1103.39,1142
1103.39,1163
1103.39,1295
1103.39,1407
1103.46,1479
1103.46,1491
1103.46,1485
1103.46,1513
1103.46,1553
1103.46,1619
1103.46,1753
1103.46,1895
1103.46,1975
1103.46,1937
1103.46,1899
1103.52,1877
1103.52,1915
1103.52,1958
1103.52,1993
1103.52,1995
1103.52,1947
1103.52,1941
1103.52,1941
1103.52,1961
1103.52,2327
1103.6,2419
1103.6,2392
1103.6,2367
1103.6,2357
1103.6,2286
1103.6,2143
1103.6,2007
1103.6,1958
1103.6,1949
1103.6,1943
1103.67,1899
1103.67,1821
1103.67,1783
1103.67,1771
1103.67,1790
1103.67,1816
1103.67,1816
1103.67,1819
1103.67,1833
1103.67,1814
1103.67,1779
1103.73,1717
1103.73,1743
1103.73,1786
1103.73,1815
1103.73,1817
1103.73,1787
1103.73,1757
1103.73,1771
1103.73,1865
1103.73,1915
1103.73,1900
1103.8,1814
1103.8,1771
1103.8,1780
1103.8,1801
1103.8,1833
1103.8,1854
1103.8,1861
1103.8,1855
1103.8,1869
1103.8,1855
1103.87,1840
1103.87,1819
1103.87,1827
1103.87,1851
1103.87,1881
1103.87,1865
1103.87,1819
1103.87,1775
1103.87,1780
1103.87,1801
1103.87,1769
1103.93,1741
1103.93,1759
1103.93,1797
1103.93,1806
1103.93,1801
1103.93,1766
1103.93,1739
1103.93,1719
1103.93,1705
1103.93,1735
1103.93,1749
1104,1749
1104,1763
1104,1775
1104,1782
1104,1788
1104,1797
1104,1806
1104,1786
1104,1800
1104,1835
1104.08,1803
1104.08,1797
1104.08,1828
1104.08,1847
1104.08,1855
1104.08,1867
1104.08,1881
1104.08,1839
1104.08,1837
1104.08,1899
1104.14,1935
1104.14,1955
1104.14,1911
1104.14,1817
1104.14,1741
1104.14,1710
1104.14,1725
1104.14,1769
1104.14,1824
1104.14,1877
1104.14,1867
1104.21,1863
1104.21,1843
1104.21,1840
1104.21,1843
1104.21,1817
1104.21,1817
1104.21,1839
1104.21,1823
1104.21,1807
1104.21,1824
1104.21,1803
1104.27,1791
1104.27,1821
1104.27,1847
1104.27,1865
1104.27,1883
1104.28,1897
1104.28,1851
1104.28,1779
1104.28,1801
1104.28,1805
1104.34,2373
1104.34,2628
1104.34,2915
1104.34,3035
1104.34,2957
1104.34,2643
1104.34,2149
1104.34,1635
1104.34,1301
1104.34,1233
1104.34,1254
1104.41,1295
1104.41,1363
1104.41,1449
1104.41,1527
1104.41,1557
1104.41,1571
1104.41,1623
1104.41,1741
1104.41,1816
1104.41,1855
1104.41,1871
1104.47,1879
1104.47,1900
1104.47,1935
1104.47,1960
1104.47,1959
1104.47,1949
1104.47,1934
1104.47,1926
1104.47,1919
1104.47,2319
1104.55,2247
1104.55,2208
1104.55,2204
1104.55,2189
1104.55,2143
1104.55,2092
1104.55,2013
1104.55,1989
1104.55,2004
1104.55,1972
1104.62,1919
1104.62,1865
1104.62,1829
1104.62,1837
1104.62,1846
1104.62,1804
1104.62,1751
1104.62,1709
1104.62,1693
1104.62,1709
1104.62,1716
1104.68,1701
1104.68,1695
1104.68,1711
1104.68,1723
1104.68,1715
1104.68,1711
1104.68,1743
1104.68,1775
1104.68,1765
1104.68,1749
1104.68,1756
1104.75,1766
1104.75,1784
1104.75,1775
1104.75,1739
1104.75,1716
1104.75,1721
1104.75,1727
1104.75,1723
1104.75,1718
1104.75,1711
1104.82,1695
1104.82,1723
1104.82,1757
1104.82,1769
1104.82,1752
1104.82,1693
1104.82,1655
1104.82,1647
1104.82,1673
1104.82,1687
1104.82,1688
1104.88,1682
1104.88,1674
1104.88,1643
1104.88,1613
1104.88,1611
1104.88,1623
1104.88,1619
1104.88,1625
1104.88,1636
1104.88,1631
1104.88,1635
1104.95,1620
1104.95,1624
1104.95,1651
1104.95,1685
1104.95,1676
1104.95,1633
1104.95,1629
1104.95,1647
1104.95,1671
1104.95,1751
1105.02,1814
1105.02,1834
1105.02,1799
1105.02,1727
1105.02,1692
1105.02,1727
1105.02,1773
1105.02,1816
1105.02,1851
1105.02,1833
1105.09,1787
1105.09,1771
1105.09,1766
1105.09,1785
1105.09,1821
1105.09,1818
1105.09,1799
1105.09,1757
1105.09,1749
1105.09,1737
1105.09,1750
1105.16,1785
1105.16,1823
1105.16,1839
1105.16,1870
1105.16,1877
1105.16,1851
1105.16,1839
1105.16,1827
1105.16,1811
1105.16,1779
1105.16,1752
1105.22,1757
1105.22,1804
1105.22,1862
1105.22,1876
1105.22,1903
1105.22,2008
1105.22,2183
1105.22,2443
1105.22,2781
1105.22,2975
1105.29,1379
1105.29,1401
1105.29,1413
1105.29,1445
1105.29,1499
1105.29,1549
1105.29,1588
1105.29,1615
1105.29,1684
1105.29,1815
1105.29,1944
1105.36,2008
1105.36,2044
1105.36,2069
1105.36,2056
1105.36,2029
1105.36,2009
1105.36,2003
1105.36,1997
1105.36,2023
1105.36,2078
1105.36,2107
1105.42,2075
1105.42,2009
1105.42,1983
1105.42,2003
1105.42,2025
1105.42,2025
1105.42,2026
1105.42,2045
1105.42,2266
1105.49,1913
1105.49,1907
1105.49,1917
1105.49,1899
1105.49,1887
1105.49,1879
1105.49,1873
1105.49,1871
1105.49,1885
1105.49,1875
1105.56,1819
1105.56,1789
1105.56,1829
1105.56,1880
1105.56,1890
1105.56,1865
1105.56,1845
1105.56,1849
1105.56,1845
1105.56,1810
1105.56,1779
1105.63,1805
1105.63,1855
1105.63,1892
1105.63,1867
1105.63,1810
1105.63,1803
1105.63,1831
1105.63,1873
1105.63,1885
1105.63,1874
1105.63,1849
1105.69,1830
1105.69,1815
1105.69,1815
1105.69,1823
1105.69,1829
1105.69,1849
1105.69,1874
1105.69,1863
1105.69,1833
1105.69,1839
1105.76,1845
1105.76,1823
1105.76,1815
1105.76,1813
1105.76,1807
1105.76,1789
1105.76,1785
1105.76,1829
1105.76,1853
1105.76,1843
1105.76,1816
1105.83,1759
1105.83,1738
1105.83,1736
1105.83,1751
1105.83,1773
1105.83,1787
1105.83,1799
1105.83,1800
1105.83,1791
1105.83,1798
1105.83,1812
1105.89,1835
1105.89,1851
1105.89,1863
1105.89,1855
1105.89,1855
1105.89,1871
1105.89,1865
1105.89,1853
1105.89,1807
1105.89,1839
1105.97,1820
1105.97,1877
1105.97,1883
1105.97,1860
1105.97,1839
1105.97,1821
1105.97,1817
1105.97,1829
1105.97,1829
1105.97,1803
1106.04,1771
1106.04,1769
1106.04,1775
1106.04,1811
1106.04,1871
1106.04,1926
1106.04,1997
1106.04,2137
1106.04,2379
1106.04,2697
1106.04,2975
1106.1,3063
1106.1,2933
1106.1,2603
1106.1,2089
1106.1,1575
1106.1,1273
1106.1,1177
1106.1,1193
1106.1,1277
1106.1,1430
1106.1,1531
1106.17,1557
1106.17,1565
1106.17,1563
1106.17,1555
1106.17,1607
1106.17,1747
1106.17,1901
1106.17,1983
1106.17,1979
1106.17,1961
1106.24,2001
1106.24,1967
1106.24,1964
1106.24,1997
1106.24,2057
1106.24,2083
1106.24,2056
1106.24,2002
1106.24,1967
1106.24,1979
1106.24,2023
1106.3,2045
1106.3,2055
1106.3,2069
1106.3,2093
1106.3,2133
1106.3,2140
1106.3,2137
1106.3,2141
1106.3,2171
1106.3,2195
1106.3,2205
1106.37,2228
1106.37,2248
1106.37,2239
1106.37,2249
1106.37,2277
1106.37,2323
1106.37,2345
1106.37,2331
1106.37,2326
1106.37,1833
1106.44,1807
1106.44,1827
1106.44,1823
1106.44,1806
1106.44,1758
1106.44,1725
1106.44,1725
1106.44,1783
1106.44,1821
1106.44,1784
1106.51,1753
1106.51,1759
1106.51,1779
1106.51,1784
1106.51,1739
1106.51,1709
1106.51,1599
1106.51,1293
1106.51,1160
1106.51,1131
1106.51,1252
1106.58,1686
1106.58,1877
1106.58,1883
1106.58,1785
1106.58,1685
1106.58,1719
1106.58,1837
1106.58,1875
1106.58,1878
1106.58,1852
1106.58,1802
1106.64,1768
1106.64,1803
1106.64,1811
1106.64,1784
1106.64,1787
1106.64,1723
1106.64,1659
1106.64,1685
1106.64,1769
1106.64,1854
1106.71,1829
1106.71,1880
1106.71,1865
1106.71,1848
1106.71,1835
1106.71,1823
1106.71,1832
1106.71,1852
1106.71,1864
1106.71,1875
1106.71,1871
1106.78,1867
1106.78,1880
1106.78,1911
1106.78,1971
1106.78,2019
1106.78,2005
1106.78,1963
1106.78,1949
1106.78,1929
1106.78,1926
1106.78,1991
1106.84,2013
1106.84,1967
1106.84,1849
1106.84,1767
1106.84,1789
1106.84,1805
1106.84,1821
1106.84,1833
1106.84,1839
1106.84,1895
1106.92,1851
1106.92,1785
1106.92,1833
1106.92,1903
1106.92,1955
1106.92,1961
1106.92,2008
1106.92,2155
1106.92,2421
1106.92,2782
1106.98,3161
1106.98,3259
1106.98,3132
1106.99,2760
1106.99,2215
1106.99,1659
1106.99,1333
1106.99,1326
1106.99,1465
1106.99,1621
1106.99,1593
1107.05,1527
1107.05,1541
1107.05,1595
1107.05,1622
1107.05,1579
1107.05,1524
1107.05,1594
1107.05,1787
1107.05,1995
1107.05,2095
1107.05,2119
1107.12,2085
1107.12,1991
1107.12,1861
1107.12,1787
1107.12,1845
1107.12,1928
1107.12,1995
1107.12,2023
1107.12,1992
1107.12,1947
1107.19,1707
1107.19,1727
1107.19,1848
1107.19,1977
1107.19,2053
1107.19,2005
1107.19,1927
1107.19,1891
1107.19,1975
1107.19,2131
1107.19,2275
1107.25,2295
1107.25,2203
1107.25,2112
1107.25,2105
1107.25,2203
1107.25,2330
1107.25,2381
1107.25,2299
1107.25,2165
1107.25,2095
1107.25,2105
1107.32,2189
1107.32,2327
1107.32,2403
1107.32,2351
1107.32,2239
1107.32,2184
1107.32,2245
1107.32,2317
1107.32,2297
1107.32,1961
1107.39,1827
1107.39,1837
1107.39,1843
1107.39,1816
1107.39,1752
1107.39,1716
1107.39,1747
1107.39,1847
1107.39,1957
1107.39,1980
1107.46,1877
1107.46,1714
1107.46,1599
1107.46,1603
1107.46,1659
1107.46,1661
1107.46,1639
1107.46,1629
1107.46,1739
1107.46,1839
1107.46,1855
1107.53,1829
1107.53,1837
1107.53,1869
1107.53,1807
1107.53,1676
1107.53,1606
1107.53,1607
1107.53,1587
1107.53,1589
1107.53,1607
1107.53,1641
1107.59,1719
1107.59,1816
1107.59,1848
1107.59,1821
1107.59,1762
1107.59,1693
1107.59,1637
1107.59,1635
1107.59,1738
1107.59,1899
1107.66,1818
1107.66,1763
1107.66,1747
1107.66,1743
1107.66,1781
1107.66,1829
1107.66,1805
1107.66,1755
1107.66,1677
1107.66,1677
1107.66,1735
1107.73,1789
1107.73,1801
1107.73,1749
1107.73,1707
1107.73,1757
1107.73,1823
1107.73,1837
1107.73,1767
1107.73,1705
1107.73,1688
1107.73,1749
1107.79,1815
1107.79,1831
1107.79,1827
1107.79,1817
1107.79,1802
1107.79,1758
1107.79,1739
1107.79,1739
1107.79,1709
1107.79,2035
1107.87,1417
1107.87,1508
1107.87,1565
1107.87,1543
1107.87,1561
1107.87,1709
1107.87,1836
1107.87,1868
1107.87,1883
1107.87,1919
1107.93,1919
1107.93,1855
1107.93,1783
1107.93,1727
1107.93,1759
1107.93,1819
1107.93,1875
1107.93,1908
1107.93,1945
1107.94,2001
1107.94,2023
1108,2040
1108,2041
1108,2009
1108,1965
1108,1951
1108,1939
1108,1929
1108,1968
1108,1991
1108,1960
1108,1915
1108.07,1893
1108.07,1911
1108.07,2011
1108.07,2103
1108.07,2127
1108.07,2091
1108.07,2054
1108.07,2041
1108.07,2109
1108.07,2201
1108.13,2288
1108.13,2291
1108.13,2266
1108.13,2239
1108.13,2216
1108.13,2216
1108.13,2204
1108.13,2154
1108.13,2099
1108.13,2091
1108.13,2149
1108.2,2168
1108.2,2109
1108.2,2005
1108.2,1920
1108.2,1839
1108.2,1767
1108.2,1739
1108.2,1723
1108.2,1695
1108.2,1673
1108.2,1685
1108.27,1705
1108.27,1721
1108.27,1773
1108.27,1824
1108.27,1835
1108.27,1787
1108.27,1787
1108.27,1801
1108.27,1800
1108.27,1651
1108.34,1768
1108.34,1718
1108.34,1705
1108.34,1727
1108.34,1764
1108.34,1817
1108.34,1855
1108.34,1823
1108.34,1785
1108.34,1779
1108.41,1815
1108.41,1829
1108.41,1769
1108.41,1707
1108.41,1708
1108.41,1749
1108.41,1800
1108.41,1850
1108.41,1868
1108.41,1851
1108.41,1839
1108.48,1823
1108.48,1816
1108.48,1823
1108.48,1863
1108.48,1903
1108.48,1918
1108.48,1929
1108.48,1962
1108.48,1981
1108.48,1931
1108.48,1835
1108.54,1747
1108.54,1741
1108.54,1815
1108.54,1867
1108.54,1869
1108.54,1835
1108.54,1790
1108.54,1779
1108.54,1783
1108.54,1779
1108.61,1718
1108.61,1711
1108.61,1748
1108.61,1800
1108.61,1867
1108.61,1917
1108.61,1943
1108.61,1959
1108.61,1943
1108.61,1887
1108.61,1819
1108.68,1746
1108.68,1699
1108.68,1734
1108.68,1804
1108.68,1901
1108.68,2053
1108.68,2253
1108.68,2524
1108.68,2811
1108.68,2917
1108.68,2837
1108.74,2643
1108.74,2299
1108.74,1881
1108.74,1533
1108.74,1359
1108.74,1289
1108.74,1267
1108.74,1307
1108.74,1363
1108.74,2224
1108.82,2127
1108.82,2136
1108.82,2129
1108.82,2194
1108.82,2373
1108.82,2459
1108.82,2393
1108.82,2302
1108.82,2264
1108.82,2265
1108.88,2251
1108.88,2173
1108.88,2118
1108.88,2156
1108.88,2248
1108.88,2296
1108.88,2269
1108.88,2237
1108.88,2235
1108.88,2200
1108.88,2136
1108.95,2091
1108.95,2105
1108.95,2131
1108.95,2059
1108.95,1915
1108.95,1803
1108.95,1751
1108.95,1771
1108.95,1829
1108.95,1877
1108.95,1899
1109.02,1883
1109.02,1840
1109.02,1842
1109.02,1853
1109.02,1835
1109.02,1851
1109.02,1848
1109.02,1765
1109.02,1629
1109.02,1515
1109.08,1807
1109.09,1845
1109.09,1848
1109.09,1791
1109.09,1725
1109.09,1707
1109.09,1718
1109.09,1771
1109.09,1829
1109.09,1835
1109.09,1800
1109.15,1773
1109.15,1803
1109.15,1861
1109.15,1874
1109.15,1849
1109.15,1813
1109.15,1771
1109.15,1775
1109.15,1816
1109.15,1848
1109.15,1851
1109.22,1865
1109.22,1869
1109.22,1833
1109.22,1791
1109.22,1811
1109.22,1876
1109.22,1949
1109.22,1963
1109.22,1891
1109.22,1885
1109.29,1656
1109.29,1635
1109.29,1694
1109.29,1779
1109.29,1822
1109.29,1821
1109.29,1812
1109.29,1816
1109.29,1823
1109.29,1837
1109.36,1867
1109.36,1895
1109.36,1951
1109.36,1965
1109.36,1880
1109.36,1773
1109.36,1747
1109.36,1780
1109.36,1839
1109.36,1845
1109.36,1780
1109.43,1707
1109.43,1660
1109.43,1635
1109.43,1646
1109.43,1739
1109.43,1851
1109.43,1911
1109.43,1883
1109.43,1781
1109.43,1721
1109.43,1733
1109.49,1782
1109.49,1927
1109.49,2095
1109.49,2221
1109.49,2296
1109.49,2404
1109.49,2581
1109.49,2707
1109.49,2703
1109.49,2587
1109.56,1470
1109.56,1517
1109.56,1547
1109.56,1597
1109.56,1685
1109.56,1750
1109.56,1815
1109.56,1846
1109.56,1831
1109.56,1839
1109.56,1931
1109.63,2015
1109.63,1995
1109.63,1892
1109.63,1811
1109.63,1788
1109.63,1815
1109.63,1891
1109.63,1957
1109.63,1955
1109.63,1962
1109.63,2011
1109.69,2089
1109.69,2139
1109.69,2073
1109.69,1965
1109.69,1950
1109.69,2031
1109.69,2083
1109.69,2041
1109.69,1989
1109.69,2005
1109.77,1800
1109.77,1773
1109.77,1759
1109.77,1797
1109.77,1832
1109.77,1839
1109.77,1785
1109.77,1718
1109.77,1710
1109.77,1737
1109.83,1756
1109.83,1767
1109.83,1751
1109.83,1747
1109.83,1789
1109.83,1823
1109.83,1827
1109.83,1805
1109.83,1823
1109.83,1813
1109.83,1775
1109.9,1736
1109.9,1704
1109.9,1699
1109.9,1723
1109.9,1801
1109.9,1879
1109.9,1885
1109.9,1844
1109.9,1779
1109.9,1757
1109.9,1791
1109.97,1867
1109.97,1901
1109.97,1875
1109.97,1784
1109.97,1707
1109.97,1700
1109.97,1753
1109.97,1818
1109.97,1853
1109.97,1813
1110.03,1863
1110.03,1864
1110.03,1853
1110.03,1755
1110.03,1678
1110.03,1655
1110.03,1655
1110.03,1687
1110.03,1721
1110.03,1743
1110.03,1764
1110.1,1820
1110.1,1889
1110.1,1917
1110.1,1855
1110.1,1757
1110.1,1723
1110.1,1759
1110.1,1843
1110.1,1918
1110.1,1913
1110.1,1875
1110.17,1862
1110.17,1864
1110.17,1851
1110.17,1843
1110.17,1832
1110.17,1800
1110.17,1752
1110.17,1705
1110.17,1677
1110.17,1849
1110.24,1785
1110.24,1891
1110.24,1993
1110.24,2037
1110.24,2079
1110.24,2189
1110.24,2382
1110.24,2623
1110.24,2787
1110.24,2770
1110.31,2637
1110.31,2328
1110.31,1887
1110.31,1507
1110.31,1310
1110.31,1250
1110.31,1243
1110.31,1285
1110.31,1362
1110.31,1450
1110.31,1511
1110.38,1544
1110.38,1567
1110.38,1636
1110.38,1779
1110.38,1903
1110.38,1951
1110.38,1933
1110.38,1950
1110.38,1993
1110.38,1958
1110.38,1865
1110.44,1797
1110.44,1774
1110.44,1819
1110.44,1892
1110.44,1952
1110.44,1989
1110.44,1977
1110.44,1967
1110.44,1975
1110.44,1994
1110.51,1931
1110.51,1963
1110.51,2011
1110.51,2073
1110.51,2135
1110.51,2142
1110.51,2115
1110.51,2107
1110.51,2123
1110.51,2147
1110.51,2197
1110.58,2277
1110.58,2333
1110.58,2315
1110.58,2271
1110.58,2259
1110.58,2271
1110.58,2293
1110.58,2296
1110.58,2319
1110.58,2317
1110.58,2312
1110.64,2292
1110.64,2223
1110.64,2182
1110.64,2169
1110.64,2163
1110.64,2165
1110.64,2163
1110.64,2132
1110.64,2069
1110.64,1765
