Program Time [s],data 0
1190.03,2091
1190.03,2107
1190.03,2111
1190.03,2105
1190.03,2101
1190.03,2109
1190.03,2135
1190.03,2147
1190.03,2139
1190.1,2129
1190.1,2119
1190.1,2089
1190.1,2065
1190.1,2045
1190.1,2031
1190.1,2011
1190.1,1991
1190.1,1972
1190.1,1949
1190.1,1933
1190.16,1919
1190.16,1907
1190.16,1885
1190.16,1870
1190.16,1867
1190.16,1867
1190.16,1852
1190.16,1848
1190.16,1855
1190.16,1863
1190.16,1851
1190.23,1843
1190.23,1837
1190.23,1839
1190.23,1843
1190.23,1835
1190.23,1832
1190.23,1823
1190.23,1831
1190.23,1849
1190.23,1812
1190.3,1762
1190.3,1767
1190.3,1768
1190.3,1763
1190.3,1759
1190.3,1771
1190.3,1803
1190.3,1817
1190.3,1811
1190.3,1847
1190.37,1997
1190.37,2267
1190.37,2603
1190.37,2773
1190.37,2294
1190.37,1447
1190.37,871
1190.37,713
1190.37,807
1190.37,984
1190.37,1127
1190.37,1179
1190.44,1212
1190.44,1299
1190.44,1445
1190.44,1640
1190.44,1799
1190.44,1853
1190.44,1851
1190.44,1839
1190.44,1849
1190.44,1879
1190.5,1895
1190.5,1892
1190.5,1896
1190.5,1908
1190.5,1919
1190.5,1930
1190.5,1935
1190.5,1942
1190.5,1951
1190.5,1959
1190.5,1992
1190.57,2013
1190.57,2037
1190.57,2043
1190.57,2040
1190.57,2045
1190.57,2065
1190.57,2073
1190.57,2077
1190.57,2079
1190.57,2088
1190.57,2105
1190.64,2119
1190.64,2111
1190.64,2105
1190.64,2110
1190.64,2127
1190.64,2127
1190.64,2121
1190.64,2119
1190.64,2120
1190.64,2124
1190.7,2121
1190.7,2100
1190.7,2077
1190.7,2056
1190.7,2041
1190.7,2025
1190.7,1997
1190.7,1967
1190.7,1943
1190.7,1927
1190.7,1815
1190.78,1966
1190.78,2015
1190.78,2023
1190.78,2015
1190.78,2018
1190.78,2006
1190.78,1989
1190.78,1973
1190.78,1949
1190.78,1913
1190.85,1883
1190.85,1863
1190.85,1835
1190.85,1801
1190.85,1773
1190.85,1770
1190.85,1783
1190.85,1789
1190.85,1781
1190.85,1759
1190.85,1749
1190.92,1753
1190.92,1771
1190.92,1776
1190.92,1765
1190.92,1752
1190.92,1759
1190.92,1785
1190.92,1813
1190.92,1811
1190.92,1831
1190.92,1937
1190.98,2159
1190.98,2483
1190.98,2804
1190.98,2665
1190.98,1912
1190.98,1125
1190.98,762
1190.98,747
1190.98,903
1190.98,1065
1190.98,1824
1191.05,1824
1191.05,1839
1191.05,1863
1191.05,1867
1191.05,1871
1191.05,1887
1191.05,1907
1191.05,1917
1191.05,1919
1191.05,1916
1191.12,1927
1191.12,1939
1191.12,1945
1191.12,1941
1191.12,1931
1191.12,1947
1191.12,1967
1191.12,1975
1191.12,1972
1191.12,1966
1191.12,1971
1191.18,1989
1191.18,2005
1191.18,2004
1191.18,2007
1191.18,2019
1191.18,2035
1191.18,2046
1191.18,2041
1191.18,2039
1191.18,2053
1191.18,1799
1191.26,1786
1191.26,1801
1191.26,1807
1191.26,1807
1191.26,1804
1191.26,1803
1191.26,1804
1191.26,1819
1191.26,1830
1191.26,1821
1191.33,1821
1191.33,1832
1191.33,1839
1191.33,1839
1191.33,1829
1191.33,1816
1191.33,1823
1191.33,1835
1191.33,1839
1191.33,1830
1191.33,1817
1191.39,1823
1191.39,1837
1191.39,1837
1191.39,1821
1191.39,1811
1191.39,1807
1191.39,1817
1191.39,1832
1191.39,1837
1191.39,1837
1191.39,1851
1191.46,1870
1191.46,1880
1191.46,1897
1191.46,1949
1191.46,1995
1191.46,2015
1191.46,2030
1191.46,2033
1191.46,2007
1191.46,1966
1191.53,1787
1191.53,1770
1191.53,1773
1191.53,1775
1191.53,1768
1191.53,1757
1191.53,1767
1191.53,1774
1191.53,1788
1191.53,1787
1191.53,1784
1191.59,1781
1191.59,1804
1191.59,1839
1191.59,1852
1191.59,1867
1191.59,1941
1191.59,2125
1191.59,2431
1191.59,2809
1191.59,2899
1191.59,2267
1191.66,1407
1191.66,895
1191.66,759
1191.66,826
1191.66,971
1191.66,1079
1191.66,1115
1191.66,1193
1191.66,1333
1191.66,1525
1191.66,2015
1191.74,2069
1191.74,2069
1191.74,2075
1191.74,2089
1191.74,2093
1191.74,2083
1191.74,2075
1191.74,2076
1191.74,2085
1191.74,2079
1191.81,2070
1191.81,2056
1191.81,2043
1191.81,2037
1191.81,2021
1191.81,1995
1191.81,1963
1191.81,1945
1191.81,1933
1191.81,1907
1191.81,1879
1191.87,1851
1191.87,1839
1191.87,1831
1191.87,1821
1191.87,1811
1191.87,1806
1191.87,1815
1191.87,1817
1191.87,1819
1191.87,1815
1191.87,1805
1191.94,1804
1191.94,1811
1191.94,1811
1191.94,1791
1191.94,1769
1191.94,1767
1191.94,1783
1191.94,1800
1191.94,1801
1191.94,1803
1192.01,1864
1192.01,1877
1192.01,1893
1192.01,1896
1192.01,1875
1192.01,1833
1192.01,1783
1192.01,1765
1192.01,1765
1192.01,1767
1192.01,1759
1192.07,1742
1192.07,1758
1192.07,1803
1192.07,1818
1192.07,1829
1192.07,1843
1192.07,1855
1192.07,1881
1192.07,1887
1192.07,1855
1192.07,1813
1192.13,1775
1192.13,1749
1192.13,1739
1192.13,1749
1192.13,1762
1192.13,1755
1192.13,1755
1192.13,1785
1192.13,1863
1192.21,1800
1192.21,1833
1192.21,1879
1192.21,1971
1192.21,2173
1192.21,2506
1192.21,2909
1192.21,2974
1192.21,2281
1192.21,1435
1192.28,969
1192.28,862
1192.28,937
1192.28,1034
1192.28,1064
1192.28,1060
1192.28,1147
1192.28,1319
1192.28,1519
1192.28,1703
1192.28,1828
1192.34,1879
1192.34,1883
1192.34,1909
1192.34,1971
1192.34,2043
1192.34,2102
1192.34,2085
1192.34,2019
1192.34,1945
1192.34,1895
1192.34,1862
1192.41,1838
1192.41,1849
1192.41,1875
1192.41,1893
1192.41,1963
1192.41,2063
1192.41,2109
1192.41,2119
1192.41,2105
1192.41,2093
1192.41,1941
1192.48,2025
1192.48,2089
1192.48,2110
1192.48,2107
1192.48,2087
1192.48,2059
1192.48,2035
1192.48,2023
1192.48,2024
1192.48,2043
1192.54,2055
1192.54,2043
1192.54,2027
1192.54,2042
1192.54,2090
1192.54,2131
1192.54,2121
1192.54,2045
1192.54,1977
1192.54,1983
1192.54,2020
1192.61,2043
1192.61,2004
1192.61,1917
1192.61,1867
1192.61,1845
1192.61,1827
1192.61,1812
1192.61,1801
1192.61,1787
1192.61,1789
1192.61,1820
1192.69,1652
1192.69,1643
1192.69,1629
1192.69,1608
1192.69,1591
1192.69,1588
1192.69,1626
1192.69,1695
1192.69,1695
1192.69,1683
1192.75,1700
1192.75,1737
1192.75,1779
1192.75,1790
1192.75,1751
1192.75,1709
1192.75,1690
1192.75,1711
1192.75,1733
1192.75,1703
1192.75,1635
1192.82,1593
1192.82,1577
1192.82,1547
1192.82,1555
1192.82,1619
1192.82,1719
1192.82,1813
1192.82,1840
1192.82,1831
1192.82,1763
1192.82,1679
1192.89,1605
1192.89,1606
1192.89,1683
1192.89,1799
1192.89,1919
1192.89,2037
1192.89,2095
1192.89,2071
1192.89,1949
1192.89,1839
1192.95,1610
1192.95,1659
1192.95,1757
1192.95,1903
1192.95,1983
1192.95,1963
1192.95,1863
1192.95,1743
1192.95,1662
1192.95,1577
1192.95,1511
1193.02,1493
1193.02,1553
1193.02,1637
1193.02,1764
1193.02,1965
1193.02,2255
1193.02,2615
1193.02,2957
1193.02,2809
1193.02,2021
1193.02,1179
1193.09,709
1193.09,533
1193.09,567
1193.09,728
1193.09,849
1193.09,944
1193.09,1111
1193.09,1326
1193.09,1629
1193.09,1845
1193.09,1897
1193.09,1959
1193.17,1992
1193.17,1995
1193.17,2031
1193.17,2117
1193.17,2271
1193.17,2392
1193.17,2409
1193.17,2295
1193.17,2107
1193.17,1955
1193.24,1835
1193.24,1756
1193.24,1722
1193.24,1747
1193.24,1789
1193.24,1801
1193.24,1814
1193.24,1863
1193.24,1883
1193.24,1887
1193.24,1909
1193.3,1943
1193.3,1973
1193.3,1990
1193.3,1952
1193.3,1897
1193.3,1839
1193.3,1809
1193.3,1784
1193.3,1721
1193.3,1660
1193.3,1679
1193.37,1708
1193.37,1721
1193.37,1734
1193.37,1736
1193.37,1743
1193.37,1809
1193.37,1875
1193.37,1915
1193.37,1968
1193.37,1981
1193.44,1855
1193.44,1774
1193.44,1719
1193.44,1671
1193.44,1677
1193.44,1739
1193.44,1787
1193.44,1817
1193.44,1830
1193.44,1867
1193.44,1931
1193.5,1995
1193.5,2044
1193.5,2086
1193.5,2079
1193.5,2013
1193.5,1901
1193.5,1789
1193.5,1705
1193.5,1679
1193.5,1715
1193.5,1759
1193.57,1821
1193.57,1865
1193.57,1882
1193.57,1919
1193.57,1977
1193.57,2038
1193.57,2045
1193.57,1991
1193.57,1929
1193.57,1941
1193.64,2475
1193.64,2827
1193.64,2725
1193.64,1943
1193.64,1221
1193.64,979
1193.64,1033
1193.64,1190
1193.64,1323
1193.64,1306
1193.71,1221
1193.71,1194
1193.71,1287
1193.71,1470
1193.71,1673
1193.71,1799
1193.71,1861
1193.71,1884
1193.71,1895
1193.71,1890
1193.71,1865
1193.78,1887
1193.78,1983
1193.78,2127
1193.78,2221
1193.78,2157
1193.78,2031
1193.78,1929
1193.78,1915
1193.78,1955
1193.78,1989
1193.78,1960
1193.84,1911
1193.84,1896
1193.84,1914
1193.84,1933
1193.84,1982
1193.84,2057
1193.84,2115
1193.84,2182
1193.84,2253
1193.84,2291
1193.91,2026
1193.91,2089
1193.91,2181
1193.91,2253
1193.91,2295
1193.91,2277
1193.91,2237
1193.91,2167
1193.91,2104
1193.91,2039
1193.91,1991
1193.98,1971
1193.98,1988
1193.98,2035
1193.98,2056
1193.98,2093
1193.98,2172
1193.98,2247
1193.98,2235
1193.98,2155
1193.98,2019
1193.98,1835
1194.04,1722
1194.04,1691
1194.04,1696
1194.04,1709
1194.04,1719
1194.04,1739
1194.04,1782
1194.04,1816
1194.04,1824
1194.04,1627
1194.12,1911
1194.12,1959
1194.12,1991
1194.12,1993
1194.12,1914
1194.12,1847
1194.12,1782
1194.12,1755
1194.12,1769
1194.12,1765
1194.19,1720
1194.19,1671
1194.19,1641
1194.19,1670
1194.19,1715
1194.19,1765
1194.19,1807
1194.19,1832
1194.19,1855
1194.19,1899
1194.19,1979
1194.25,2111
1194.25,2233
1194.25,2235
1194.25,2130
1194.25,1993
1194.25,1885
1194.25,1843
1194.25,1836
1194.25,1821
1194.25,1788
1194.25,1758
1194.32,1765
1194.32,1791
1194.32,1836
1194.32,1851
1194.32,1839
1194.32,1817
1194.32,1823
1194.32,1877
1194.32,1929
1194.32,1951
1194.39,1683
1194.39,1691
1194.39,1725
1194.39,1829
1194.39,2035
1194.39,2351
1194.39,2717
1194.39,2769
1194.39,2141
1194.39,1355
1194.39,923
1194.45,845
1194.45,969
1194.45,1143
1194.45,1241
1194.45,1243
1194.45,1278
1194.45,1367
1194.45,1525
1194.45,1695
1194.45,1784
1194.45,1775
1194.52,1737
1194.52,1740
1194.52,1787
1194.52,1847
1194.52,1895
1194.52,1911
1194.52,1963
1194.52,2008
1194.52,2039
1194.52,2087
1194.52,2230
1194.6,2074
1194.6,2121
1194.6,2091
1194.6,2005
1194.6,1935
1194.6,1909
1194.6,1912
1194.6,1931
1194.6,1917
1194.6,1885
1194.66,1875
1194.66,1899
1194.66,1950
1194.66,2009
1194.66,2007
1194.66,1944
1194.66,1884
1194.66,1869
1194.66,1875
1194.66,1880
1194.66,1861
1194.73,1803
1194.73,1751
1194.73,1727
1194.73,1756
1194.73,1790
1194.73,1803
1194.73,1798
1194.73,1791
1194.73,1797
1194.73,1798
1194.73,1812
1194.8,1817
1194.8,1817
1194.8,1820
1194.8,1877
1194.8,1939
1194.8,1963
1194.8,1931
1194.8,1861
1194.8,1799
1194.8,1753
1194.86,1693
1194.86,1709
1194.86,1718
1194.86,1725
1194.86,1741
1194.86,1782
1194.86,1851
1194.86,1937
1194.86,2003
1194.86,1980
1194.86,1863
1194.93,1711
1194.93,1605
1194.93,1571
1194.93,1590
1194.93,1643
1194.93,1671
1194.93,1693
1194.93,1737
1194.93,1789
1194.93,1847
1194.93,1877
1194.99,1902
1194.99,1909
1194.99,1895
1194.99,1861
1194.99,1821
1194.99,1799
1194.99,1781
1194.99,1755
1194.99,1754
1194.99,994
1195.07,1691
1195.07,1695
1195.07,1703
1195.07,1703
1195.07,1710
1195.07,1749
1195.07,1819
1195.07,1903
1195.07,1955
1195.07,1944
1195.14,1882
1195.14,1787
1195.14,1715
1195.14,1659
1195.14,1645
1195.14,1674
1195.14,1705
1195.14,1725
1195.14,1733
1195.14,1739
1195.14,1763
1195.2,1797
1195.2,1821
1195.2,1834
1195.2,1883
1195.2,1961
1195.2,2028
1195.2,2043
1195.2,2031
1195.2,2005
1195.2,1983
1195.2,1991
1195.27,1981
1195.27,1964
1195.27,1919
1195.27,1855
1195.27,1833
1195.27,1838
1195.27,1876
1195.27,1909
1195.27,1961
1195.27,2007
1195.34,2024
1195.34,1990
1195.34,1943
1195.34,1887
1195.34,1852
1195.34,1835
1195.34,1803
1195.34,1753
1195.34,1695
1195.34,1657
1195.34,1657
1195.41,1671
1195.41,1685
1195.41,1721
1195.41,1775
1195.41,1817
1195.41,1818
1195.41,1787
1195.41,1765
1195.41,1755
1195.41,1776
1195.41,1816
1195.47,1843
1195.47,1843
1195.47,1852
1195.47,1869
1195.47,1893
1195.47,1891
1195.47,1865
1195.47,1837
1195.47,1819
1195.47,1911
1195.55,1977
1195.55,1971
1195.55,1971
1195.55,1930
1195.55,1867
1195.55,1821
1195.55,1813
1195.55,1819
1195.55,1803
1195.55,1773
1195.61,1768
1195.61,1785
1195.61,1789
1195.61,1767
1195.61,1749
1195.61,1755
1195.61,1769
1195.61,1783
1195.61,1788
1195.61,1819
1195.61,1855
1195.68,1934
1195.68,2063
1195.68,2271
1195.68,2526
1195.68,2767
1195.68,2864
1195.68,2357
1195.68,1482
1195.68,875
1195.68,663
1195.68,714
1195.75,879
1195.75,1045
1195.75,1108
1195.75,1136
1195.75,1227
1195.75,1399
1195.75,1634
1195.75,1827
1195.75,1918
1195.75,1931
1195.75,1941
1195.81,1899
1195.81,1885
1195.81,1903
1195.81,1903
1195.81,1883
1195.81,1885
1195.81,1912
1195.81,1943
1195.81,1961
1195.81,1997
1195.81,2028
1195.88,2035
1195.88,2053
1195.88,2075
1195.88,2079
1195.88,2089
1195.88,2131
1195.88,2169
1195.88,2201
1195.88,2227
1195.88,2235
1195.95,2200
1195.95,2127
1195.95,2060
1195.95,2022
1195.95,2023
1195.95,2021
1195.95,2011
1195.95,2009
1195.95,2025
1195.95,2060
1195.95,1895
1196.02,1851
1196.02,1822
1196.03,1805
1196.03,1807
1196.03,1819
1196.03,1820
1196.03,1816
1196.03,1823
1196.03,1829
1196.03,1830
1196.09,1847
1196.09,1881
1196.09,1915
1196.09,1943
1196.09,1943
1196.09,1933
1196.09,1955
1196.09,2015
1196.09,2079
1196.09,2103
1196.09,2095
1196.16,2074
1196.16,2065
1196.16,2039
1196.16,2020
1196.16,1992
1196.16,1947
1196.16,1913
1196.16,1887
1196.16,1852
1196.16,1818
1196.16,1789
1196.22,1787
1196.22,1797
1196.22,1803
1196.22,1814
1196.22,1819
1196.22,1817
1196.22,1802
1196.22,1787
1196.22,1779
1196.22,1781
1196.29,2428
1196.29,2709
1196.29,2577
1196.29,1863
1196.29,1124
1196.29,767
1196.29,719
1196.29,825
1196.29,983
1196.29,1069
1196.29,1095
1196.29,1177
1196.36,1337
1196.36,1554
1196.36,1739
1196.36,1820
1196.36,1831
1196.36,1831
1196.36,1843
1196.36,1849
1196.36,1827
1196.36,1815
1196.42,1833
1196.42,1867
1196.42,1891
1196.42,1900
1196.42,1908
1196.42,1919
1196.42,1939
1196.42,1947
1196.42,1948
1196.42,1959
1196.42,1975
1196.43,2075
1196.51,1927
1196.51,1893
1196.51,1881
1196.51,1885
1196.51,1879
1196.51,1863
1196.51,1854
1196.51,1867
1196.51,1885
1196.51,1889
1196.57,1883
1196.57,1884
1196.57,1909
1196.57,1933
1196.57,1951
1196.57,1961
1196.57,1963
1196.57,1959
1196.57,1949
1196.57,1935
1196.57,1911
1196.64,1901
1196.64,1916
1196.64,1959
1196.64,2003
1196.64,2019
1196.64,2021
1196.64,2013
1196.64,2011
1196.64,1993
1196.64,1977
1196.64,1993
1196.71,2031
1196.71,2079
1196.71,2105
1196.71,2121
1196.71,2107
1196.71,2092
1196.71,2074
1196.71,2067
1196.71,2093
1196.71,2163
1196.77,2063
1196.77,2027
1196.77,2009
1196.77,1995
1196.77,1959
1196.77,1929
1196.77,1911
1196.77,1927
1196.77,1947
1196.77,1945
1196.77,1918
1196.84,1903
1196.84,1915
1196.84,1939
1196.84,1943
1196.84,1929
1196.84,1891
1196.84,1862
1196.84,1863
1196.84,1886
1196.84,1911
1196.84,1917
1196.9,1961
1196.9,2109
1196.9,2377
1196.9,2733
1196.9,2921
1196.9,2427
1196.9,1609
1196.9,1042
1196.9,829
1196.9,1975
1196.98,2069
1196.98,2084
1196.98,2088
1196.98,2106
1196.98,2151
1196.98,2187
1196.98,2205
1196.98,2197
1196.98,2165
1196.98,2141
1197.05,2119
1197.05,2085
1197.05,2076
1197.05,2091
1197.05,2106
1197.05,2105
1197.05,2075
1197.05,2045
1197.05,2055
1197.05,2057
1197.05,2031
1197.12,2005
1197.12,1967
1197.12,1947
1197.12,1919
1197.12,1895
1197.12,1881
1197.12,1873
1197.12,1863
1197.12,1849
1197.12,1824
1197.12,1790
1197.18,1779
1197.18,1791
1197.18,1811
1197.18,1803
1197.18,1779
1197.18,1759
1197.18,1751
1197.18,1755
1197.18,1763
1197.18,1768
1197.25,1851
1197.25,1855
1197.25,1851
1197.25,1835
1197.25,1804
1197.25,1769
1197.25,1753
1197.25,1757
1197.25,1779
1197.25,1807
1197.25,1819
1197.32,1818
1197.32,1823
1197.32,1843
1197.32,1852
1197.32,1851
1197.32,1851
1197.32,1885
1197.32,1965
1197.32,2059
1197.32,2084
1197.32,2027
1197.38,1973
1197.38,1955
1197.38,1948
1197.38,1934
1197.38,1901
1197.38,1881
1197.38,1869
1197.38,1851
1197.38,1843
1197.38,1100
1197.46,1817
1197.46,1823
1197.46,1842
1197.46,1869
1197.46,1899
1197.46,1928
1197.46,1933
1197.46,1911
1197.46,1898
1197.46,1916
1197.52,1947
1197.52,1947
1197.52,1932
1197.52,1917
1197.52,1915
1197.52,1931
1197.52,1965
1197.52,2007
1197.52,2023
1197.52,2021
1197.52,2005
1197.59,1972
1197.59,1963
1197.59,1963
1197.59,1975
1197.59,2014
1197.59,2039
1197.59,2039
1197.59,2027
1197.59,2040
1197.59,2075
1197.59,2109
1197.66,2141
1197.66,2147
1197.66,2147
1197.66,2143
1197.66,2141
1197.66,2135
1197.66,2117
1197.66,2099
1197.66,2107
1197.66,2121
1197.72,1933
1197.72,1928
1197.72,1917
1197.72,1919
1197.72,1913
1197.72,1907
1197.72,1894
1197.72,1871
1197.72,1830
1197.72,1801
1197.72,1797
1197.79,1800
1197.79,1811
1197.79,1812
1197.79,1803
1197.79,1784
1197.79,1765
1197.79,1741
1197.79,1733
1197.79,1751
1197.79,1781
1197.79,1799
1197.85,1797
1197.85,1788
1197.85,1815
1197.85,1853
1197.85,1877
1197.85,1865
1197.85,1829
1197.85,1831
1197.85,1865
1197.85,2099
1197.93,1880
1197.93,1864
1197.93,1849
1197.93,1829
1197.93,1815
1197.93,1815
1197.93,1824
1197.93,1865
1197.93,1897
1197.93,1915
1198,1913
1198,1903
1198,1875
1198,1821
1198,1797
1198,1773
1198,1785
1198,1834
1198,1866
1198,1886
1198,1971
1198.07,2151
1198.07,2419
1198.07,2723
1198.07,2797
1198.07,2205
1198.07,1383
1198.07,907
1198.07,809
1198.07,904
1198.07,1042
1198.07,1113
1198.13,1113
1198.13,1162
1198.13,1275
1198.13,1435
1198.13,1643
1198.13,1811
1198.13,1861
1198.13,1850
1198.13,1865
1198.13,1899
1198.13,1876
1198.2,1943
1198.2,2021
1198.2,2071
1198.2,2037
1198.2,1967
1198.2,1899
1198.2,1887
1198.2,1880
1198.2,1869
1198.2,1875
1198.27,1903
1198.27,1951
1198.27,1997
1198.27,2020
1198.27,2036
1198.27,2044
1198.27,2070
1198.27,2092
1198.27,2132
1198.27,2167
1198.27,2201
1198.33,2201
1198.33,2167
1198.33,2099
1198.33,2024
1198.33,1992
1198.33,1991
1198.33,1993
1198.33,2003
1198.33,2015
1198.33,2039
1198.33,1945
1198.41,1870
1198.41,1973
1198.41,1983
1198.41,1897
1198.41,1735
1198.41,1624
1198.41,1626
1198.41,1661
1198.41,1673
1198.41,1621
1198.48,1567
1198.48,1555
1198.48,1580
1198.48,1628
1198.48,1671
1198.48,1690
1198.48,1702
1198.48,1699
1198.48,1683
1198.48,1673
1198.48,1675
1198.54,1676
1198.54,1683
1198.54,1673
1198.55,1623
1198.55,1593
1198.55,1599
1198.55,1629
1198.55,1651
1198.55,1672
1198.55,1691
1198.55,1711
1198.61,1725
1198.61,1690
1198.61,1655
1198.61,1673
1198.61,1721
1198.61,1773
1198.61,1799
1198.61,1779
1198.61,1753
1198.61,1739
1198.68,1849
1198.68,1816
1198.68,1819
1198.68,1833
1198.68,1827
1198.68,1799
1198.68,1757
1198.68,1734
1198.68,1717
1198.68,1701
1198.68,1690
1198.74,1695
1198.74,1691
1198.74,1683
1198.74,1663
1198.74,1645
1198.74,1629
1198.74,1635
1198.74,1641
1198.74,1655
1198.74,1663
1198.74,1703
1198.81,1739
1198.81,1763
1198.81,1837
1198.81,2035
1198.81,2345
1198.81,2719
1198.81,3077
1198.81,2863
1198.81,2001
1198.81,2015
1198.89,2037
1198.89,1960
1198.89,1914
1198.89,1901
1198.89,1935
1198.89,1992
1198.89,2041
1198.89,2089
1198.89,2105
1198.89,2088
1198.95,2079
1198.95,2123
1198.95,2151
1198.95,2153
1198.95,2133
1198.95,2093
1198.95,2044
1198.95,2029
1198.95,2055
1198.95,2065
1198.95,2035
1199.02,1981
1199.02,1927
1199.02,1851
1199.02,1803
1199.02,1773
1199.02,1747
1199.02,1707
1199.02,1677
1199.02,1651
1199.02,1645
1199.02,1656
1199.09,1644
1199.09,1607
1199.09,1567
1199.09,1561
1199.09,1597
1199.09,1631
1199.09,1623
1199.09,1587
1199.09,1565
1199.09,1559
1199.15,1592
1199.15,1589
1199.15,1567
1199.15,1575
1199.15,1623
1199.15,1625
1199.15,1619
1199.15,1647
1199.15,1684
1199.15,1703
1199.15,1647
1199.22,1611
1199.22,1595
1199.22,1605
1199.22,1637
1199.22,1673
1199.22,1689
1199.22,1683
1199.22,1703
1199.22,1695
1199.22,1693
1199.22,1739
1199.28,1779
1199.28,1781
1199.28,1704
1199.28,1647
1199.28,1629
1199.28,1559
1199.28,1502
1199.28,1557
1199.28,1630
1199.28,1660
1199.36,1704
1199.36,1703
1199.36,1640
1199.36,1641
1199.36,1615
1199.36,1591
1199.36,1662
1199.36,1710
1199.36,1723
1199.36,1693
1199.43,1677
1199.43,1662
1199.43,1807
1199.43,2013
1199.43,2148
1199.43,2249
1199.43,2441
1199.43,2792
1199.43,3131
1199.43,2863
1199.43,2119
1199.49,1451
1199.49,1165
1199.49,1192
1199.49,1261
1199.49,1337
1199.49,1370
1199.49,1437
1199.49,1519
1199.49,1637
1199.49,1775
1199.49,1902
1199.56,2071
1199.56,2155
1199.56,2145
1199.56,2141
1199.56,2133
1199.56,2137
1199.56,2091
1199.56,2069
1199.56,2165
1199.56,2237
1199.63,1959
1199.63,2005
1199.63,1979
1199.63,1943
1199.63,1831
1199.63,1675
1199.63,1788
1199.63,2040
1199.63,2173
1199.63,2197
1199.63,2196
1199.69,2201
1199.69,2203
1199.69,2227
1199.69,2269
1199.69,2322
1199.69,2357
1199.69,2391
1199.69,2361
1199.69,2297
1199.69,2247
1199.69,2267
1199.76,2269
1199.76,2235
1199.76,2168
1199.76,2101
1199.76,2071
1199.76,2105
1199.76,2123
1199.76,2085
1199.76,2022
1199.76,1434
1199.84,1343
1199.84,1387
1199.84,1374
1199.84,1292
1199.84,1198
1199.84,1155
1199.84,1146
1199.84,1166
1199.84,1184
1199.84,1191
1199.9,1204
1199.9,1235
1199.9,1255
1199.9,1230
1199.9,1199
1199.9,1199
1199.9,1189
1199.9,1191
1199.9,1221
1199.9,1223
1199.9,1209
1199.97,1215
1199.97,1225
1199.97,1230
1199.97,1240
1199.97,1263
1199.97,1271
1199.97,1259
1199.97,1255
1199.97,1266
1199.97,1272
1199.97,1293
1200.04,1299
1200.04,1309
1200.04,1380
1200.04,1487
1200.04,1531
1200.04,1499
1200.04,1478
1200.04,1497
1200.04,1533
1200.04,1565
1200.1,1583
1200.1,1579
1200.1,1563
1200.1,1562
1200.1,1595
1200.1,1636
1200.1,1663
1200.1,1683
1200.1,1696
1200.1,1707
1200.1,1703
1200.17,1673
1200.17,1659
1200.17,1597
1200.17,1507
1200.17,1513
1200.17,1564
1200.17,1599
1200.17,1639
1200.17,1676
1200.17,1699
1200.17,1735
1200.24,1847
1200.24,2063
1200.24,2323
1200.24,2519
1200.24,2228
1200.24,1545
1200.24,997
1200.24,807
1200.24,826
1200.24,974
1200.24,1129
1200.24,2219
1200.32,2343
1200.32,2383
1200.32,2407
1200.32,2413
1200.32,2449
1200.32,2459
1200.32,2461
1200.32,2462
1200.32,2419
1200.32,2423
1200.39,2454
1200.39,2457
1200.39,2427
1200.39,2405
1200.39,2377
1200.39,2343
1200.39,2325
1200.39,2295
1200.39,2285
1200.39,2253
1200.39,2205
1200.45,2170
1200.45,2143
1200.45,2108
1200.45,2101
1200.45,2079
1200.45,2041
1200.45,2031
1200.45,2015
1200.45,1997
1200.45,2011
1200.45,2029
1200.52,2039
1200.52,2025
1200.52,2007
1200.52,2013
1200.52,2026
1200.52,2019
1200.52,2009
1200.52,1977
1200.52,1943
1200.52,1949
1200.59,1931
1200.59,1967
1200.59,1977
1200.59,1961
1200.59,1939
1200.59,1926
1200.59,1940
1200.59,1958
1200.59,1990
1200.59,1977
1200.59,1947
1200.65,1915
1200.65,1915
1200.65,1919
1200.65,1917
1200.65,1895
1200.65,1899
1200.65,1910
1200.65,1899
1200.65,1883
1200.65,1867
1200.65,1893
1200.72,1931
1200.72,1909
1200.72,1871
1200.72,1839
1200.72,1855
1200.72,1883
1200.72,1895
1200.72,1896
1200.72,1883
1200.72,1993
1200.79,1862
1200.79,1829
1200.79,1862
1200.79,1878
1200.79,1869
1200.79,1866
1200.79,1877
1200.79,1887
1200.79,1895
1200.79,1911
1200.86,1925
1200.86,1949
1200.86,2073
1200.86,2277
1200.86,2509
1200.86,2728
1200.86,2553
1200.86,1847
1200.86,1177
1200.86,895
1200.86,879
1200.93,1021
1200.93,1181
1200.93,1279
1200.93,1325
1200.93,1383
1200.93,1479
1200.93,1639
1200.93,1775
1200.93,1837
1200.93,1846
1200.93,1831
1200.99,1849
1200.99,1871
1200.99,1893
1200.99,1885
1200.99,1881
1200.99,1894
1200.99,1927
1200.99,1917
1200.99,1885
1200.99,1861
1200.99,1893
1201.06,1883
1201.06,1877
1201.06,1896
1201.06,1943
1201.06,1963
1201.06,1967
1201.06,1997
1201.06,2011
1201.06,1990
1201.06,1973
1201.13,1981
1201.13,2005
1201.13,1992
1201.13,1976
1201.13,2011
1201.13,2028
1201.13,2036
1201.13,2057
1201.13,2044
1201.13,1995
1201.13,1971
1201.19,1995
1201.19,2010
1201.19,2009
1201.19,2002
1201.19,1960
1201.19,1947
1201.19,1952
1201.19,1957
1201.19,1909
1201.19,1852
1201.19,1669
